key,ideaA,ideaB,relatedness,generality,persona,system_prompt,user_prompt,metadata
"('cognitivescience', 'philosophyofpsychology')",cognitive science,philosophy of psychology,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:07.380727+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'philosophyofpsychology')",cognitive science,philosophy of psychology,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:08.728577+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'philosophyofpsychology')",cognitive science,philosophy of psychology,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:10.055927+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('cognitivescience', 'representation')",cognitive science,representation,4,0,course_taker,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:11.382086+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('cognitivescience', 'representation')",cognitive science,representation,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:12.749565+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'representation')",cognitive science,representation,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:14.081788+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'representation')",cognitive science,representation,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:15.426036+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('philosophyofscienceandthesciences', 'probabilityandstatistics')",philosophy of science and the sciences,probability and statistics,2,1,novice,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:16.764693+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('philosophyofscienceandthesciences', 'probabilityandstatistics')",philosophy of science and the sciences,probability and statistics,3,1,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:18.110382+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofscienceandthesciences', 'probabilityandstatistics')",philosophy of science and the sciences,probability and statistics,2,1,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:19.435430+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofscienceandthesciences', 'probabilityandstatistics')",philosophy of science and the sciences,probability and statistics,3,1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:20.789744+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('artificialintelligence', 'logic')",artificial intelligence,logic,3,0,course_taker,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:22.145435+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('artificialintelligence', 'logic')",artificial intelligence,logic,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:23.485556+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('artificialintelligence', 'logic')",artificial intelligence,logic,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:24.823774+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('artificialintelligence', 'logic')",artificial intelligence,logic,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:26.143445+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('bioethics', 'biomedicalethics')",biomedical ethics,bioethics,4,2,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:27.490600+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('bioethics', 'biomedicalethics')",biomedical ethics,bioethics,4,2,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:28.833607+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('bioethics', 'biomedicalethics')",biomedical ethics,bioethics,4,2,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:30.195764+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('mentalcontent', 'representation')",representation,mental content,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:31.538570+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('mentalcontent', 'representation')",representation,mental content,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:32.893990+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('mentalcontent', 'representation')",representation,mental content,3,1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:34.218556+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('cognitivescience', 'folkpsychology')",folk psychology,cognitive science,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:35.631492+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'folkpsychology')",folk psychology,cognitive science,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:36.996737+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'folkpsychology')",folk psychology,cognitive science,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:38.321278+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('aristotleonnoncontradiction', 'perception')",aristotle on non-contradiction,perception,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:39.662992+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('aristotleonnoncontradiction', 'perception')",aristotle on non-contradiction,perception,2,1,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:40.998353+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('aristotleonnoncontradiction', 'perception')",aristotle on non-contradiction,perception,2,1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:42.365747+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('epistemology', 'socialphilosophyandpoliticalphilosophy')",social philosophy and political philosophy,epistemology,2,1,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:43.747134+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'socialphilosophyandpoliticalphilosophy')",social philosophy and political philosophy,epistemology,2,1,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:45.099372+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'socialphilosophyandpoliticalphilosophy')",social philosophy and political philosophy,epistemology,2,1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:46.517829+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('epistemology', 'realism')",realism,epistemology,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:47.882337+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'realism')",realism,epistemology,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:49.266030+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'realism')",realism,epistemology,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:50.595563+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('epistemology', 'philosophiesoftheparticularsciences')",philosophies of the particular sciences,epistemology,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:53.127067+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'philosophiesoftheparticularsciences')",philosophies of the particular sciences,epistemology,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:54.448970+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'philosophiesoftheparticularsciences')",philosophies of the particular sciences,epistemology,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:55.782193+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('metaphysics', 'realismandantirealism')",realism and anti-realism,metaphysics,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:57.124593+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'realismandantirealism')",realism and anti-realism,metaphysics,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:58.438629+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'realismandantirealism')",realism and anti-realism,metaphysics,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:48:59.748953+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('einsteinsphilosophyofscience', 'philosophyofscienceandthesciences')",einstein's philosophy of science,philosophy of science and the sciences,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:01.080592+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('einsteinsphilosophyofscience', 'philosophyofscienceandthesciences')",einstein's philosophy of science,philosophy of science and the sciences,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:02.514561+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('einsteinsphilosophyofscience', 'philosophyofscienceandthesciences')",einstein's philosophy of science,philosophy of science and the sciences,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:03.893266+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('medievaltheoriesofrelations', 'metaphysics')",medieval theories of relations,metaphysics,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:05.231893+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('medievaltheoriesofrelations', 'metaphysics')",medieval theories of relations,metaphysics,3,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:06.569097+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('medievaltheoriesofrelations', 'metaphysics')",medieval theories of relations,metaphysics,3,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:07.895414+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('epistemology', 'probability')",probability,epistemology,3,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:09.351901+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'probability')",probability,epistemology,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:10.704034+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'probability')",probability,epistemology,2,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:12.075410+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('epistemologicalproblemsoftestimony', 'epistemology')",epistemological problems of testimony,epistemology,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:13.734020+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemologicalproblemsoftestimony', 'epistemology')",epistemological problems of testimony,epistemology,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:15.125582+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemologicalproblemsoftestimony', 'epistemology')",epistemological problems of testimony,epistemology,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:16.446815+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('epistemology', 'reliabilism')",reliabilism,epistemology,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:17.797816+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'reliabilism')",reliabilism,epistemology,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:19.162988+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'reliabilism')",reliabilism,epistemology,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:20.477033+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('connectionism', 'connectionistmodel')",connectionism,connectionist model,4,0,course_taker,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:21.815361+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('connectionism', 'connectionistmodel')",connectionism,connectionist model,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:23.155216+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('connectionism', 'connectionistmodel')",connectionism,connectionist model,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:24.477401+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('japanesezenbuddhistphilosophy', 'philosophyofmind')",japanese zen buddhist philosophy,philosophy of mind,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:25.806186+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('japanesezenbuddhistphilosophy', 'philosophyofmind')",japanese zen buddhist philosophy,philosophy of mind,2,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:27.179030+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('japanesezenbuddhistphilosophy', 'philosophyofmind')",japanese zen buddhist philosophy,philosophy of mind,2,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:28.523847+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('autism', 'perception')",autism,perception,2,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:29.846705+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('autism', 'perception')",autism,perception,2,-1,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:31.218283+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('autism', 'perception')",autism,perception,2,-1,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:32.543454+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('internalismandexternalism', 'philosophyofmind')",internalism and externalism,philosophy of mind,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:33.904843+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('internalismandexternalism', 'philosophyofmind')",internalism and externalism,philosophy of mind,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:35.224333+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('internalismandexternalism', 'philosophyofmind')",internalism and externalism,philosophy of mind,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:36.548857+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
"('knowledge', 'rationalismvsempiricism')",rationalism vs. empiricism,knowledge,4,0,expert,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:37.866484+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('knowledge', 'rationalismvsempiricism')",rationalism vs. empiricism,knowledge,4,0,phd,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:39.197516+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('knowledge', 'rationalismvsempiricism')",rationalism vs. empiricism,knowledge,4,0,null,v1,v1,"{""model"": ""open-mistral-nemo"", ""temperature"": 0, ""date"": ""2025-10-21T03:49:40.554876+00:00"", ""prompt_version"": ""v1"", ""persona"": ""null""}"
